250722	1	0	0	0	0	1982.5	0	0	0	0	1	0	0	0	0
250723	1	0	0	0	0	1959.5	0	0	0	0	1	0	0	0	0
250724	1	0	0	0	0	1905	0	0	0	0	1	0	0	0	0
250725	1	0	0	0	0	1641.5	0	0	0	0	1	0	0	0	0
250726	1	0	0	0	0	1591.9	0	0	0	0	1	0	0	0	0
250727	1	0	0	0	0	1674.7	0	0	0	0	1	0	0	0	0
250728	1	0	0	0	0	1882.2	0	0	0	0	1	0	0	0	0
250729	1	0	0	0	0	2128.3	0	0	0	0	1	0	0	0	0
250730	1	0	0	0	0	1960.1	0	0	0	0	1	0	0	0	0
250731	1	0	0	0	0	1868.6	0	0	0	0	1	0	0	0	0
250732	1	0	0	0	0	1893.1	0	0	0	0	1	0	0	0	0
250733	1	0	0	0	0	1705.9	0	0	0	0	1	0	0	0	0
250734	1	0	0	0	0	1673.4	0	0	0	0	1	0	0	0	0
250735	1	0	0	0	0	1608.5	0	0	0	0	1	0	0	0	0
250736	1	0	0	0	0	1656.9	0	0	0	0	1	0	0	0	0
250737	1	0	0	0	0	1910.2	0	0	0	0	1	0	0	0	0
250738	1	0	0	0	0	2124.1	0	0	0	0	1	0	0	0	0
250739	0.511	0.489	0	0	0	2073.4	2324.2	0	0	0	0.41	0.59	0	0	0
250740	0.511	0.489	0	0	0	1938.2	2264.1	0	0	0	0.464	0.536	0	0	0
250741	1	0	0	0	0	1879.1	0	0	0	0	1	0	0	0	0
250742	0.511	0.489	0	0	0	1841.5	2183.9	0	0	0	0.7	0.3	0	0	0
250743	0.511	0.489	0	0	0	1869.2	2116.5	0	0	0	0.508	0.492	0	0	0
250744	0.511	0.489	0	0	0	2030.2	2280.3	0	0	0	0.527	0.473	0	0	0
250745	0.511	0.489	0	0	0	2344.8	2712.1	0	0	0	0.641	0.359	0	0	0
251502	1	0	0	0	0	231.4	0	0	0	0	1	0	0	0	0
251503	1	0	0	0	0	322.8	0	0	0	0	1	0	0	0	0
251509	1	0	0	0	0	672.4	0	0	0	0	1	0	0	0	0
251510	0.511	0.489	0	0	0	765	1055.5	0	0	0	0.484	0.516	0	0	0
251511	0.531	0.469	0	0	0	813.6	1172.3	0	0	0	0.555	0.445	0	0	0
251512	0.511	0.489	0	0	0	1240.1	1531.5	0	0	0	0.555	0.445	0	0	0
251516	0.511	0.489	0	0	0	1391.3	1652.4	0	0	0	0.457	0.543	0	0	0
251517	0.511	0.489	0	0	0	996	1364.4	0	0	0	0.601	0.399	0	0	0
251518	0.511	0.489	0	0	0	843.2	1238.8	0	0	0	0.329	0.671	0	0	0
251519	0.348	0.326	0.326	0	0	894.8	1191.4	1636.1	0	0	0.182	0.229	0.589	0	0
251520	0.389	0.285	0.326	0	0	1061.5	1420.8	1776.8	0	0	0.22	0.351	0.429	0	0
251521	0.511	0.489	0	0	0	1364.2	1794.5	0	0	0	0.419	0.581	0	0	0
251568	1	0	0	0	0	1653.1	0	0	0	0	1	0	0	0	0
251569	1	0	0	0	0	1613.5	0	0	0	0	1	0	0	0	0
251570	1	0	0	0	0	1712.9	0	0	0	0	1	0	0	0	0
251571	0.511	0.489	0	0	0	1569.4	1893.9	0	0	0	0.564	0.436	0	0	0
251572	1	0	0	0	0	1471.6	0	0	0	0	1	0	0	0	0
251573	1	0	0	0	0	1925.5	0	0	0	0	1	0	0	0	0
251574	1	0	0	0	0	1781	0	0	0	0	1	0	0	0	0
251575	1	0	0	0	0	1753.9	0	0	0	0	1	0	0	0	0
251576	1	0	0	0	0	1596.4	0	0	0	0	1	0	0	0	0
251577	1	0	0	0	0	1873.5	0	0	0	0	1	0	0	0	0
251578	1	0	0	0	0	1913	0	0	0	0	1	0	0	0	0
251579	1	0	0	0	0	1927	0	0	0	0	1	0	0	0	0
251582	1	0	0	0	0	1746.5	0	0	0	0	1	0	0	0	0
